,lat,lon
426,28.416263172651767,77.00389360059017
427,28.416263567622426,77.00389568030778
428,28.416263985630817,77.00389681937033
429,28.416264418640733,77.00389744831689
430,28.416262922280275,77.00389887658596
431,28.416263591186954,77.00389481851033
432,28.41626420142657,77.00389275365802
433,28.41626459848813,77.00389164674846
434,28.4162629857381,77.0038906435431
435,28.41626340346846,77.00389181882001
436,28.416263789679185,77.00389377575442
437,28.41626442016311,77.00389384862406
438,28.416264826389074,77.00389519372655
439,28.41626329138892,77.00389460331668
440,28.41626381407276,77.00389252751985
441,28.416264292595404,77.00389173111
442,28.416262560627654,77.00389092150559
443,28.4162630249615,77.00389053274294
444,28.416263582918077,77.00389004561463
445,28.416264170509265,77.0038940370321
446,28.41626231245365,77.00389681689576
447,28.41626298319547,77.00389555891535
448,28.41626349050871,77.00389374062068
449,28.416264081634086,77.00389213002585
450,28.416262439586113,77.00389084449121
451,28.416263050305673,77.00389158180113
452,28.41626366718705,77.0038917950778
453,28.416264257412788,77.00389334701333
454,28.416262451450116,77.00389429191306
455,28.41626306543472,77.00389488195454
456,28.416263686740326,77.00389531008511
457,28.416264314045055,77.00389548569561
458,28.416264760286694,77.00389570310327
459,28.416262727645147,77.0038979710608
460,28.416263356355632,77.00389842234523
461,28.41626411840124,77.00389650297475
462,28.416262186742134,77.0038945293482
463,28.416262950374332,77.00389230175303
464,28.416263478303886,77.00389302902505
465,28.416264108113623,77.00389295648439
466,28.416261937954072,77.00389287195775
467,28.416262657488154,77.00389292815014
468,28.4162633822702,77.00389273760165
469,28.416264016870347,77.00389254562472
470,28.41626186925654,77.00389075969704
471,28.416262533312278,77.00388832130473
472,28.416263258389378,77.00388732021752
473,28.41626665213161,77.00388257337576
474,28.416264306834233,77.00388217383723
475,28.416264965008477,77.00388580724243
476,28.416265646141074,77.0038906116888
477,28.416266256177384,77.00389357879757
478,28.416266791724144,77.0038946033338
479,28.4162644290423,77.00389512169654
480,28.416264900141957,77.0038927067757
481,28.416265535446147,77.00388872727514
482,28.416263376658097,77.00389109911531
483,28.416264011629323,77.00389232158759
484,28.416264566111554,77.00389701441479
485,28.416265123120755,77.00389628276355
486,28.416262879264785,77.00389873243253
487,28.416263526666082,77.00389811169684
488,28.41587833503325,77.00387741855936
489,28.416263995899673,77.0039004545415
490,28.41587967346016,77.00387546628248
491,28.416264568745962,77.00390453144988
492,28.415875698398818,77.003874806001
493,28.416262496801647,77.00390301123423
494,28.415876667474357,77.00387193794766
495,28.41626267553037,77.0039138282231
496,28.415877474224146,77.00387086283352
497,28.416264310720997,77.00391567835808
498,28.41587644481227,77.00386628057842
499,28.416266115288558,77.00391565984079
500,28.415874767680332,77.00386994621739
501,28.41626445214415,77.0039098335792
502,28.41587587814009,77.00386709185138
503,28.41626521148711,77.00390808300662
504,28.415877061580446,77.00386881765766
505,28.41626592049516,77.00390593423845
506,28.41587748882101,77.00387165562344
507,28.416266767709313,77.00390203716732
508,28.415878377416863,77.00386777307097
509,28.41626835418863,77.00389141560814
510,28.415876332935664,77.00386889559525
511,28.41626620393157,77.00388815025158
512,28.415877082968546,77.00386920128888
513,28.41626666779874,77.00388673469034
514,28.41587743463922,77.00387379511177
515,28.416266661729907,77.00388979646624
516,28.415876221756214,77.00387358677825
517,28.416264639557617,77.00388987330831
518,28.415877190410264,77.00387645480079
519,28.416264979239784,77.00389242846322
520,28.415877630551307,77.00387778637051
521,28.416265306044508,77.00388569573406
522,28.415878831968826,77.0038729878909
523,28.416265649413436,77.0038896344245
524,28.41587810407521,77.00387730326516
525,28.416264171265862,77.00388311649989
526,28.415878889938956,77.00387612455879
527,28.416264555016863,77.00388472435534
528,28.415879411561246,77.00387715832628
529,28.416265247501226,77.0038815768405
530,28.41588006431441,77.00388074737222
531,28.416265930081018,77.00387893952175
532,28.415878523790063,77.00388086288925
533,28.416264472305688,77.00387782091765
534,28.41588006572041,77.00387672355565
535,28.416264881250374,77.00387579133839
536,28.4158816930974,77.00388072409231
537,28.416268812518105,77.00388307472987
538,28.41588183284843,77.00387889085516
539,28.416269463110833,77.0038823821606
540,28.41588015469344,77.00387962374144
541,28.416267358333243,77.00387217491844
542,28.415878951230614,77.00387470329575
543,28.416267557605305,77.00386434280338
544,28.41588039714632,77.00387465570707
545,28.416268336078765,77.00386855898059
546,28.415881754441624,77.0038689525857
547,28.416268692182562,77.00386690077464
548,28.415882616136145,77.00386735225189
549,28.416272683009034,77.00387512521768
550,28.415881458193468,77.003865659599
551,28.41627050076971,77.00389208045843
552,28.415882562642185,77.0038654497241
553,28.416270801490132,77.00388841922101
554,28.41588315175563,77.00386966053094
555,28.4162703397078,77.00390586387121
556,28.415880967267245,77.00387182393717
557,28.416268536561798,77.00390398419624
558,28.415881585092325,77.00387225851003
559,28.416269120977212,77.00390268097493
560,28.41588079012805,77.00386344197139
561,28.416269712084322,77.00390117376993
562,28.415881087470186,77.00386809234877
563,28.416270351175488,77.00389820372857
564,28.4158794862691,77.00387098961282
565,28.416267721665303,77.00390218138513
566,28.415880692850656,77.00386965511048
567,28.416267777989397,77.00390340327547
568,28.415880944014894,77.00387027797991
569,28.416268006741,77.00390188065347
570,28.415881636159895,77.00387408454036
571,28.41626836762119,77.003899035746
572,28.41587940152713,77.00387145779926
573,28.416266251733074,77.0038985329353
574,28.41588014315827,77.00387373429542
575,28.416266579473433,77.00389670766211
576,28.415880873553995,77.00387029197809
577,28.416266935964323,77.00389685176853
578,28.415881737710563,77.0038656283118
579,28.416268618124498,77.00389497703134
580,28.415880323168878,77.00386872992398
581,28.416267529975496,77.00389625303947
582,28.41588115728706,77.00386823218548
583,28.41626867735969,77.00389712105991
584,28.415882414622047,77.00386552481886
585,28.4162698874568,77.00389594323124
586,28.415883214572553,77.00386662501852
587,28.41627096133507,77.00389631528975
588,28.415883692410883,77.00387420205233
589,28.416272125623745,77.0038938099828
590,28.41588147423901,77.00387646249153
591,28.41627061094485,77.00389385287048
592,28.41588235561957,77.00387719665638
593,28.416271761409384,77.00389186726797
594,28.41588727161057,77.00387873045194
595,28.416272793386295,77.00389068496604
596,28.415885321338532,77.00387830815635
597,28.416271182170384,77.00388820871295
598,28.415885993109086,77.00387435347265
599,28.416271983655424,77.00388854881837
600,28.415886657840833,77.00387336000479
601,28.416273035110127,77.00389226970927
602,28.415887404402948,77.00387248497746
603,28.416274159468056,77.0038964917643
604,28.415881381179286,77.0038724408026
605,28.416272507436762,77.00389530117128
606,28.415881906358234,77.00387256878675
607,28.416273530491345,77.00389421747917
608,28.41588289313195,77.00387567168166
609,28.416274615693744,77.00389415869182
610,28.415881719655232,77.00387276561968
611,28.416275659656225,77.00389542575265
612,28.415880191224733,77.00387577119969
613,28.41627415109633,77.00389524543436
614,28.415881245369015,77.00387049983455
615,28.416275131411798,77.00389569004724
616,28.41588185733245,77.00387001249898
617,28.4162757317325,77.00389671246543
618,28.415882777967017,77.00386932833904
619,28.41627638182584,77.00389601964726
620,28.415880745987874,77.00387139312028
621,28.416274432819325,77.00389492150352
622,28.41587989562155,77.00386726516726
623,28.416275284106945,77.00389686655836
624,28.415880516567807,77.00386381240541
625,28.41627613445208,77.00389913766209
626,28.415881050472596,77.00386523741689
627,28.416277044739935,77.00389923534593
628,28.415879296374126,77.00386403096338
629,28.416275336518073,77.00390027621556
630,28.4158799499957,77.00386292470625
631,28.416276228540433,77.00390080918943
632,28.415879480837244,77.00385753883228
633,28.416277056918073,77.00390131897763
634,28.415880324221487,77.00385551409744
635,28.416277645943623,77.00390408665558
636,28.41587723959737,77.00385839982691
637,28.41627610357234,77.00390205716602
638,28.415875636934867,77.00385663925645
639,28.416277027251795,77.0039003365636
640,28.415876466650108,77.00385522331861
641,28.41627706755283,77.00389707094959
642,28.415875275358513,77.00386576422315
643,28.416278135900637,77.00391932360432
644,28.41587179515817,77.00386442594528
645,28.416275169154307,77.00387226569853
646,28.41587206427912,77.0038677058486
647,28.416274313910623,77.00386963483649
648,28.415872799642006,77.00386556841221
649,28.416273172521983,77.00386462421406
650,28.41587334040994,77.00386567484018
651,28.416273762789306,77.0038711611854
652,28.415871415012024,77.00386634636118
653,28.416271191751964,77.00387697114371
654,28.415871865724856,77.0038664506679
655,28.41627126675812,77.00388074772934
656,28.415870988863663,77.00387072609439
657,28.41627132534961,77.00388417167841
658,28.415870003568394,77.0038660295118
659,28.41627186214678,77.00388713256456
660,28.415868045076053,77.00386602824128
661,28.41626953365388,77.00389305034146
662,28.41586692440885,77.00388967746865
663,28.416269717236077,77.00389222884408
664,28.415865931903706,77.00386987763211
665,28.416269627041732,77.00389549477468
666,28.41587007490143,77.0038855244154
667,28.416269637354528,77.00389808241772
668,28.415871200338767,77.00389021077476
669,28.41626732985077,77.00389981521921
670,28.415871834073045,77.00389174070993
671,28.416267422517105,77.00390155008388
672,28.415875181485973,77.00389515103741
673,28.41626788954493,77.00390309605068
674,28.415877708187182,77.00389524516285
675,28.41626826283924,77.00390809584711
676,28.415877210636655,77.00389755470853
677,28.416267143778935,77.00391249888624
678,28.41587793704614,77.00389918520327
679,28.41626811514786,77.00390484088463
680,28.41587866369091,77.0039009176123
681,28.416268119110708,77.00390626971821
682,28.41588082254821,77.00389893622139
683,28.41627004606883,77.00391947106831
684,28.41587886692816,77.00390015706263
685,28.416268128452533,77.00390078994072
686,28.415879544918624,77.0038843017661
687,28.416268757718644,77.00389886552068
688,28.41588054614647,77.0038872578293
689,28.416269200169207,77.00389590409345
690,28.415881175947803,77.00388664305459
691,28.41626955688052,77.00389447390283
692,28.415879919106317,77.00387775629565
693,28.416267592389843,77.00389306548864
694,28.41588054615387,77.00387591717885
695,28.416267857001152,77.00389061519608
696,28.415882269616265,77.00387557480305
697,28.41626786296389,77.00389384871329
698,28.415883788833987,77.00386761042705
699,28.416268491353563,77.00389211219643
700,28.41588209623101,77.00386525700503
701,28.416266538223258,77.0038952706542
702,28.415882943624737,77.0038624107324
703,28.416267164085383,77.00389535255505
704,28.415883306600424,77.00386700327515
705,28.416268341410913,77.00390474140434
706,28.415886036857245,77.00386548309032
707,28.416268509880027,77.00390408407529
708,28.415886939887088,77.00386405473365
709,28.416268960109146,77.00390612554844
710,28.415884619022737,77.00386701054472
711,28.41626700104727,77.00390714234337
712,28.415885264398895,77.00386436442197
713,28.41626726746723,77.00390411003782
714,28.415885987347103,77.0038632426006
715,28.416268626347396,77.00389829420854
716,28.41588398430221,77.00389774341544
717,28.41626701519113,77.00389903641417
718,28.4158847050539,77.00389856110901
719,28.416268176679257,77.00390730537113
720,28.415885515426776,77.00389978737618
721,28.416268532930772,77.00391067400092
722,28.415886510098108,77.00389825837178
723,28.416268981737673,77.0039124098261
724,28.415884457416357,77.0038941725915
725,28.41626818515132,77.00391342950863
726,28.415885091125407,77.00389247951757
727,28.416268546215864,77.00390953996273
728,28.415885898947217,77.00389503300096
729,28.41626891235825,77.00390647894594
730,28.415886530758947,77.00389493227745
731,28.416269548864207,77.00390362263518
732,28.415884660969972,77.0038948428881
733,28.4162675821435,77.00390498467604
734,28.415884679716182,77.00388616792435
735,28.416268219321392,77.00390243492534
736,28.415886310862376,77.0038852066079
737,28.41626866383456,77.0039021538551
738,28.415887028227,77.00388674009461
739,28.416269308329923,77.00389776765195
740,28.415885605378417,77.00388541556424
741,28.41626689295858,77.00389643949401
742,28.415886232634413,77.0038879971685
743,28.416267440869152,77.00389396111618
744,28.415888685392993,77.00388372281613
745,28.416267979869726,77.00389457614428
746,28.415889321193852,77.0038840924034
747,28.416268155970663,77.00389531737427
748,28.415889259316526,77.00387796816355
749,28.416268508856575,77.00389705451367
750,28.415887620607496,77.00388470992428
751,28.41626618518297,77.00389583140894
752,28.41588824850929,77.00388680482348
753,28.416266815046196,77.00389563911338
754,28.415888767203366,77.00389058503208
755,28.41626880856591,77.00390922879559
756,28.41588669966003,77.00389321999143
757,28.41626639887122,77.00390664316636
758,28.415887599689345,77.00389353457432
759,28.416266786493896,77.00390297247456
760,28.415888335615538,77.00389160191776
761,28.416267075682054,77.00390042356563
762,28.415888872567226,77.00389188519661
763,28.416267468942966,77.00389568251707
764,28.41588707717038,77.00389271109826
765,28.416265508888138,77.003894771432
766,28.415887880125002,77.00389302159905
767,28.416266145139627,77.00389446511859
768,28.41588853388073,77.0038910919758
769,28.41626845198109,77.0038900080392
770,28.41588924164896,77.00389232719435
771,28.41626910098233,77.00388848633162
772,28.415887103718894,77.00388543454929
773,28.416267185647456,77.00391175338099
774,28.415887786657386,77.00388810139953
775,28.416267970694566,77.00391360544162
776,28.41588832628585,77.00388838867373
